full_text,label,language,cleaned_text,is_metadata_only,word_count,contains_rempang
Buzzer mau bikin trending pakai bot gini pakai duit rakyat apa bukan?  Sementara kita sibuk soal urusan lain.. Pemerintah di sana asik agitasi Masyarakat Rempang yg pertahankan Haknya  Mohon tenangkan Masyarakat di Rempang yg bertahan @YLBHI   #TolakPenggusuranRempang https://t.co/5ar9yjljeP,,id,Buzzer mau bikin trending pakai bot gini pakai duit rakyat apa bukan?  Sementara kita sibuk soal urusan lain.. Pemerintah di sana asik agitasi Masyarakat Rempang yg pertahankan Haknya  Mohon tenangkan Masyarakat di Rempang yg bertahan @YLBHI   #TolakPenggusuranRempang https   t.co 5ar9yjljeP,False,39,True
"Kehadirannya juga sekaligus memberikan pemahaman atas isu miring yg beredar di publik terkait pengembangan Rempang Eco-City. Sehingga, ikhtiar pemerintah utk membangun daerah dapat berjalan baik &amp  bermuara kepada ekonomi masyarakat. @Li9ayaTalaChes4  @DaengWahidin2  By : BATAMPOS https://t.co/iy2P3SMgP0",,id,"Kehadirannya juga sekaligus memberikan pemahaman atas isu miring yg beredar di publik terkait pengembangan Rempang Eco-City. Sehingga, ikhtiar pemerintah utk membangun daerah dapat berjalan baik  amp  bermuara kepada ekonomi masyarakat. @Li9ayaTalaChes4  @DaengWahidin2  By   BATAMPOS https   t.co iy2P3SMgP0",False,35,True
"@NataliusPigai2 @kamila72040 BKPMI = BAHLIL KRIMINAL PENJAHAT MEMBAHAYAKAN INDONESIA, MENUDUH RAKYAT MELAYU REMPANG &amp  BATAM SBG PREMAN, KRN MELAKUKAN SERANGAN BALASAN DEMI MEMBELA RAKYAT MEMPERTAHANKAN HAK NYA SETELAH DISERANG PASUKAN GABUNGAN TNI-POLRI BERSENJATA LENGKAP &amp  GAS AIR MATA SECARA DIAM² &amp  TIBA²",,tl,"@NataliusPigai2 @kamila72040 BKPMI   BAHLIL KRIMINAL PENJAHAT MEMBAHAYAKAN INDONESIA, MENUDUH RAKYAT MELAYU REMPANG  amp  BATAM SBG PREMAN, KRN MELAKUKAN SERANGAN BALASAN DEMI MEMBELA RAKYAT MEMPERTAHANKAN HAK NYA SETELAH DISERANG PASUKAN GABUNGAN TNI-POLRI BERSENJATA LENGKAP  amp  GAS AIR MATA SECARA DIAM²  amp  TIBA²",False,40,True
"@never_alonely Pasca Aceh Damai, Peristiwa keji spt ini byk terjadi di Aceh, Rakyat meminta Keadilan dgn Demo malah di Bantai dgn Kekerasan Sampai Kehilangan Nyawa,Bulan lalu Pak Jokowi Minta maaf pd Rakyat Aceh,Kini di Rempang Aparat Negara msh bersikap Arogan trhdp Rakyatnya 😭😭",,id,"@never_alonely Pasca Aceh Damai, Peristiwa keji spt ini byk terjadi di Aceh, Rakyat meminta Keadilan dgn Demo malah di Bantai dgn Kekerasan Sampai Kehilangan Nyawa,Bulan lalu Pak Jokowi Minta maaf pd Rakyat Aceh,Kini di Rempang Aparat Negara msh bersikap Arogan trhdp Rakyatnya",False,43,True
"Warga Rempang menolak Relokasi, diGusur diGeser... Menteri Bahlil dan Kepala BP Batam mengunjungi pulau Rempang pd Jumat (6/10/2023).  Mrk disambut dgn demo oleh masyarakat Rempang yg tetap menolak relokasi ataupun pergeseran.  Dasar muka tembok https://t.co/DyWgoohXtA",,id,"Warga Rempang menolak Relokasi, diGusur diGeser... Menteri Bahlil dan Kepala BP Batam mengunjungi pulau Rempang pd Jumat  6 10 2023 .  Mrk disambut dgn demo oleh masyarakat Rempang yg tetap menolak relokasi ataupun pergeseran.  Dasar muka tembok https   t.co DyWgoohXtA",False,37,True
"@Naz_lira Sadarlah wahai rakyat indo belalah terlebih dahulu hak rakyat yang lagi menderita di rempang mereka mau kemana kalau digusur,jangan lihat penderitaan negara lain sedang penderitaan negaramu kau tutup matamu,jangan pura pura suci",,id,"@Naz_lira Sadarlah wahai rakyat indo belalah terlebih dahulu hak rakyat yang lagi menderita di rempang mereka mau kemana kalau digusur,jangan lihat penderitaan negara lain sedang penderitaan negaramu kau tutup matamu,jangan pura pura suci",False,34,True
"Ga hanya Himpi yg berterima kasih dn ucapkan apresiasi, saya sbg masyarakat jg demikian, investasi ini baik utk masa depan Rempang utk bisa punya daya saing spt kota2 besar dinegara tetangga @bahlillahadalia @detikcom Bahlil Kawal Investasi  #HIPMIRempang https://t.co/exJjIpH6t5",,id,"Ga hanya Himpi yg berterima kasih dn ucapkan apresiasi, saya sbg masyarakat jg demikian, investasi ini baik utk masa depan Rempang utk bisa punya daya saing spt kota2 besar dinegara tetangga @bahlillahadalia @detikcom Bahlil Kawal Investasi  #HIPMIRempang https   t.co exJjIpH6t5",False,39,True
"@John72994853 @WagimanDeep212_ Mereka mah micek bin mbudeg dengan apa2 yg yerjadi di Rembang, Wadas... sebagaimana pendahulunya yang sama2 micek bin mbudeg soal Rempang, Komodo, dan yg terakhir kmarin",,id,"@John72994853 @WagimanDeep212_ Mereka mah micek bin mbudeg dengan apa2 yg yerjadi di Rembang, Wadas... sebagaimana pendahulunya yang sama2 micek bin mbudeg soal Rempang, Komodo, dan yg terakhir kmarin",False,27,True
"Perkiraan tentang masa depan Investasi Rempang sangat menjanjikan, Himpunan Pengusaha Muda Indonesia bersama Bahlil Kawal Investasi Rempang Eco City dan selalu memastikan bahwa Investasi ini akan berjalan sesuai dengan harapan #HIPMIRempang",,id,"Perkiraan tentang masa depan Investasi Rempang sangat menjanjikan, Himpunan Pengusaha Muda Indonesia bersama Bahlil Kawal Investasi Rempang Eco City dan selalu memastikan bahwa Investasi ini akan berjalan sesuai dengan harapan #HIPMIRempang",False,31,True
Hilma foto sawah gk disapa? omBaik @sherpa701 ini ddpn makam ayah hilma 😣🙇🏼‍♀🙏🏻😔 :)  kitabisa com di bio.  Panjang umur kebaikan  rempang allahu akbar hujan imam mahdi nabi isa Bali gempa panas Limpo prabowo kaesang Ganjar anies jokowi jessica netflix gibran hamas israel IKN https://t.co/Xg29wfjHai,,id,Hilma foto sawah gk disapa? omBaik @sherpa701 ini ddpn makam ayah hilma       kitabisa com di bio.  Panjang umur kebaikan  rempang allahu akbar hujan imam mahdi nabi isa Bali gempa panas Limpo prabowo kaesang Ganjar anies jokowi jessica netflix gibran hamas israel IKN https   t.co Xg29wfjHai,False,44,True
"Cara Santun Warga Melayu Rempang Tolak Relokasi, Dari Pantun Hingga Sholawat  Isnur juga memastikan kalau aksi solidaritas warga ini secara langsung membantah klaim Bahlil Lahadalia yang menyatakan bahwa ada 70 persen warga yang setuju untuk direlokasi. https://t.co/iSBrPpsBVO",,id,"Cara Santun Warga Melayu Rempang Tolak Relokasi, Dari Pantun Hingga Sholawat  Isnur juga memastikan kalau aksi solidaritas warga ini secara langsung membantah klaim Bahlil Lahadalia yang menyatakan bahwa ada 70 persen warga yang setuju untuk direlokasi. https   t.co iSBrPpsBVO",False,38,True
"Bismillah  Kabar baru nih dari emak² tangguh di Kampung Tua Rempang.  Tetap Semangat mempertahankan Kampung Tua Mereka. Pokoknya... No Oligarki‼️ Oligarki tidak boleh masuk Rempang, begitu kata mereka. (19/10/2023)  Allahu Akbar ☝️ https://t.co/qecn24KbDX",,id,"Bismillah  Kabar baru nih dari emak² tangguh di Kampung Tua Rempang.  Tetap Semangat mempertahankan Kampung Tua Mereka. Pokoknya... No Oligarki  Oligarki tidak boleh masuk Rempang, begitu kata mereka.  19 10 2023   Allahu Akbar  https   t.co qecn24KbDX",False,35,True
"HIPMI yakin investasi Rempang akan menciptakan efek domino positif dalam pertumbuhan ekonomi nasional. Kami bangga menjadi bagian dari dukungan ini bersama Menteri Investasi Bahlil Lahadalia. Bersama, kita wujudkan masa depan yang lebih cerah. #HIPMIRempang Bahlil Kawal Investasi https://t.co/CzkUHdVZ20",,id,"HIPMI yakin investasi Rempang akan menciptakan efek domino positif dalam pertumbuhan ekonomi nasional. Kami bangga menjadi bagian dari dukungan ini bersama Menteri Investasi Bahlil Lahadalia. Bersama, kita wujudkan masa depan yang lebih cerah. #HIPMIRempang Bahlil Kawal Investasi https   t.co CzkUHdVZ20",False,39,True
Pertemuan dan dialog langsung Airlangga dengan masyarakat Tanjung Banon berlangsung dalam suasana akrab serta diliputi dengan harapan-harapan yang disampaikan oleh masyarakat. #GolkarIndonesia #AirlanggaHartarto #Jokowi #rempang #beritaterkini https://t.co/ntRmxlrBjM,,id,Pertemuan dan dialog langsung Airlangga dengan masyarakat Tanjung Banon berlangsung dalam suasana akrab serta diliputi dengan harapan-harapan yang disampaikan oleh masyarakat. #GolkarIndonesia #AirlanggaHartarto #Jokowi #rempang #beritaterkini https   t.co ntRmxlrBjM,False,27,True
"@Ridwan_noer @VIVAcoid Sama yg rempang jelas banget Mou baru juli, amdal ga ada, studi kelayakan ga ada, hpl belum terbit , ngusir warga udah duluan tp tempat relokasi belum ada.",,id,"@Ridwan_noer @VIVAcoid Sama yg rempang jelas banget Mou baru juli, amdal ga ada, studi kelayakan ga ada, hpl belum terbit , ngusir warga udah duluan tp tempat relokasi belum ada.",False,28,True
"@Kanseulir @Miduk17 Mungkin hitungannya 140/280jt yg tidak puas, selebihnya puas gitu. Tp belum hitung yg di Rempang, dan tempat-tempat lainnya. Belum lagi yg kena imbas omnibus law tenaga kerja, pengangguran, dll.",,id,"@Kanseulir @Miduk17 Mungkin hitungannya 140 280jt yg tidak puas, selebihnya puas gitu. Tp belum hitung yg di Rempang, dan tempat-tempat lainnya. Belum lagi yg kena imbas omnibus law tenaga kerja, pengangguran, dll.",False,31,True
"@Dandhy_Laksono Ternyata ancaman di copot, pantes aja pihak Kepolisian tega melakukan tindakan keras terhadap rakyat pulau Rempang,  Pak @jokowi mohon untuk tidak meninggalkan jejak kinerja buruk pak,   Dan ini 👇 Akibat aturan Dari Bpk Jokowi https://t.co/T3wwU1Wti5",,id,"@Dandhy_Laksono Ternyata ancaman di copot, pantes aja pihak Kepolisian tega melakukan tindakan keras terhadap rakyat pulau Rempang,  Pak @jokowi mohon untuk tidak meninggalkan jejak kinerja buruk pak,   Dan ini  Akibat aturan Dari Bpk Jokowi https   t.co T3wwU1Wti5",False,35,True
DPR memberikan apresiasi atas kinerja pak Bahlil yang menggandeng masyarakat dalam proyek eco city. Kerjasama yang baik akan memajukan pembangunan daerah Rempang Aman #DukungBahlil https://t.co/AFPbCtVdu7,,id,DPR memberikan apresiasi atas kinerja pak Bahlil yang menggandeng masyarakat dalam proyek eco city. Kerjasama yang baik akan memajukan pembangunan daerah Rempang Aman #DukungBahlil https   t.co AFPbCtVdu7,False,26,True
Humanity above everything.   Silakan cuap-cuap bersimpati terhadap Palestina &amp  alangkah makin ciamik kalo peduli juga isu-isu lokal seperti perampasan tanah di Rempang misalnya atau Dago Elos/Seruyan/Wadas mungkin.  😁🫶🏻😁🫶🏻😁🫶🏻😁,,id,Humanity above everything.   Silakan cuap-cuap bersimpati terhadap Palestina  amp  alangkah makin ciamik kalo peduli juga isu-isu lokal seperti perampasan tanah di Rempang misalnya atau Dago Elos Seruyan Wadas mungkin.,False,27,True
@BayuAngora Lalu kenapa congormu tak pernah sekalipun membahas Rempang? Apakah Rempang tidak kau anggap sebagai saudara negeri sendiri?  Atau bayaran nasbung tidak dialokasikan utk bahas Rempang? https://t.co/BqjU532BzT,,id,@BayuAngora Lalu kenapa congormu tak pernah sekalipun membahas Rempang? Apakah Rempang tidak kau anggap sebagai saudara negeri sendiri?  Atau bayaran nasbung tidak dialokasikan utk bahas Rempang? https   t.co BqjU532BzT,False,28,True
"@floreskekinian2 @CNBC @BreakingNews Semua kalangan mendapatkan imbas positif dari adanya proyek yang ada di pulau rempang, menteri kita Peduli Usaha Kecil supaya merata keadilan yang didapat  #BahlilUMK",,id,"@floreskekinian2 @CNBC @BreakingNews Semua kalangan mendapatkan imbas positif dari adanya proyek yang ada di pulau rempang, menteri kita Peduli Usaha Kecil supaya merata keadilan yang didapat  #BahlilUMK",False,27,True
"Menteri Investasi/Kepala BKPM, Bahlil Lahadalia, turun lagi ke Rempang,  Kota Batam pada Jumat, 6 Oktober 2023, disambut mobilisasi warga dari pulau sekitar untuk menolak relokasi. https://t.co/7sMbi2YJnZ #rempang #batam",,id,"Menteri Investasi Kepala BKPM, Bahlil Lahadalia, turun lagi ke Rempang,  Kota Batam pada Jumat, 6 Oktober 2023, disambut mobilisasi warga dari pulau sekitar untuk menolak relokasi. https   t.co 7sMbi2YJnZ #rempang #batam",False,29,True
"Konflik Agraria terus merebak. Pasaman Sumbar, Rempang Riau, Gorontalo, Lampung, Seruyan terupdate di media nasional. Sebenarnya jika dipublikasikan secara massif, aksi massa rakyat (petani) menuntut soal-soal agraria tak akan ada habisnya.   https://t.co/XviAO0yEcN",,id,"Konflik Agraria terus merebak. Pasaman Sumbar, Rempang Riau, Gorontalo, Lampung, Seruyan terupdate di media nasional. Sebenarnya jika dipublikasikan secara massif, aksi massa rakyat  petani  menuntut soal-soal agraria tak akan ada habisnya.   https   t.co XviAO0yEcN",False,32,True
Kepolisian didesak membebaskan 30 warga yang terlibat unjuk rasa terkait konflik agraria di Pulau Rempang. Sejumlah warga yang ditahan itu merupakan tulang punggung keluarga. #Nusantara #AdadiKompas    https://t.co/kgI8z718sj,,id,Kepolisian didesak membebaskan 30 warga yang terlibat unjuk rasa terkait konflik agraria di Pulau Rempang. Sejumlah warga yang ditahan itu merupakan tulang punggung keluarga. #Nusantara #AdadiKompas    https   t.co kgI8z718sj,False,28,True
"BAHLIL TOLAK BEBASKAN WARGA REMPANG: KALAU DIBIARKAN, NEGARA KITA JADI NEGARA PREMAN.  Pertanyaan: Lebih PREMAN mana dg PENGUASA yg menyuruh RAKYAT pindah dr tempat tinggalnya tanpa memberi HAK mrk terlebih dahulu? #mikir  https://t.co/iRswHMMROn",,id,"BAHLIL TOLAK BEBASKAN WARGA REMPANG  KALAU DIBIARKAN, NEGARA KITA JADI NEGARA PREMAN.  Pertanyaan  Lebih PREMAN mana dg PENGUASA yg menyuruh RAKYAT pindah dr tempat tinggalnya tanpa memberi HAK mrk terlebih dahulu? #mikir  https   t.co iRswHMMROn",False,34,True
"PERISTIWA YG DIALAMI SAUDARA KITA DI REMPANG GALANG AKIBAT KLAIM SEPIHAK KAWASAN HUTAN NEGARA SECARA SEPIHAK ATAS TANAH ULAYAT / RAKYAT, KEMUDIAN DIPERTEGAS OLEH ATR / BPN, JADI 2 INSTANSI ITU BIANG KEROK WAJIB DIBENAHI PRESIDEN.  https://t.co/DB331i2Y8G",,de,"PERISTIWA YG DIALAMI SAUDARA KITA DI REMPANG GALANG AKIBAT KLAIM SEPIHAK KAWASAN HUTAN NEGARA SECARA SEPIHAK ATAS TANAH ULAYAT   RAKYAT, KEMUDIAN DIPERTEGAS OLEH ATR   BPN, JADI 2 INSTANSI ITU BIANG KEROK WAJIB DIBENAHI PRESIDEN.  https   t.co DB331i2Y8G",False,35,True
warga Pulau Rempang yang terkena dampak pembangunan  Rempang Eco City untuk tidak khawatir dengan kompensasi yang diberikan pemerintah.  Bahlil Kawal Investasi #HIPMIRempang  @PoskotaJ @poskota_jateng  https://t.co/myP67s3dD3,,id,warga Pulau Rempang yang terkena dampak pembangunan  Rempang Eco City untuk tidak khawatir dengan kompensasi yang diberikan pemerintah.  Bahlil Kawal Investasi #HIPMIRempang  @PoskotaJ @poskota_jateng  https   t.co myP67s3dD3,False,25,True
@floreskekinian2 @MataNajwa @tvOneNews @karniilyas Yuk kapan lagi ada proyek Rempang eco city #DukungBahlil semoga masyarakat mau terlibat agar proyek Rempang ini berjalan lancar dan Aman untuk segera ditempati,,id,@floreskekinian2 @MataNajwa @tvOneNews @karniilyas Yuk kapan lagi ada proyek Rempang eco city #DukungBahlil semoga masyarakat mau terlibat agar proyek Rempang ini berjalan lancar dan Aman untuk segera ditempati,False,28,True
"Penjajahan berganti dari Pusat ke Pemprov!! Mirip rempang ya?pusat nya Binjai. Setelah ditinggal Gub gini, Plt gk ada yg bagus kutengok. Mending ksh Sekda/Asekda. Yg angkat Kementrian yg ganti Pemprov, mo jadikan apalagi itu.hati2 medali internasional ditarik kembali!!!😲😲😲",,id,"Penjajahan berganti dari Pusat ke Pemprov!! Mirip rempang ya?pusat nya Binjai. Setelah ditinggal Gub gini, Plt gk ada yg bagus kutengok. Mending ksh Sekda Asekda. Yg angkat Kementrian yg ganti Pemprov, mo jadikan apalagi itu.hati2 medali internasional ditarik kembali!!!",False,39,True
"Temuan NCW terkait kasus Rempang menunjukkan, kebohongan pemerintah bertumpuk2 dlm proyek Rempang:  1. Pemerintah menyatakan, Xinyi Group (XG) perusahaan kelas dunia dgn jangkauan pasar global. Faktanya, XG bukan perusahaan kelas dunia. https://t.co/kIshWJDW5x",,id,"Temuan NCW terkait kasus Rempang menunjukkan, kebohongan pemerintah bertumpuk2 dlm proyek Rempang   1. Pemerintah menyatakan, Xinyi Group  XG  perusahaan kelas dunia dgn jangkauan pasar global. Faktanya, XG bukan perusahaan kelas dunia. https   t.co kIshWJDW5x",False,32,True
"Nasional Corruption Watch (NCW) menyangsikan realisasi proyek Rempang Eco-City. Sebab, Xinyi Glass Holding Limited selaku investor proyek tersebut dikatakan telah beberapa kali tidak menjalankan komitmen investasinya.  https://t.co/3AiTl4N0a1",,id,"Nasional Corruption Watch  NCW  menyangsikan realisasi proyek Rempang Eco-City. Sebab, Xinyi Glass Holding Limited selaku investor proyek tersebut dikatakan telah beberapa kali tidak menjalankan komitmen investasinya.  https   t.co 3AiTl4N0a1",False,27,True
"Dalam gerakan Bahlil Kawal Investasi DPR beri dukungan untuk memberikan hak warga Rempang yang terdampak oleh investasi,dengan emberikan ganti rugi kepada warga Pulau Rempang yang terdampak Proyek Strategis Nasional (PSN) Rempang Eco City. #HIPMIRempang https://t.co/wxgGPhPTy4",,id,"Dalam gerakan Bahlil Kawal Investasi DPR beri dukungan untuk memberikan hak warga Rempang yang terdampak oleh investasi,dengan emberikan ganti rugi kepada warga Pulau Rempang yang terdampak Proyek Strategis Nasional  PSN  Rempang Eco City. #HIPMIRempang https   t.co wxgGPhPTy4",False,37,True
"@jokowi Anda, menteri dan aparat TNI POLRI telah zhoilm kepada warga Rempang dan Rakyat yg anda gusur demi investasi. Ingatlah ALLAH SWT berfirman: dan perhatikanlah bagaimana kesudahan orang yang berbuat zholim"". (Al Qoshosh: 40)""",,id,"@jokowi Anda, menteri dan aparat TNI POLRI telah zhoilm kepada warga Rempang dan Rakyat yg anda gusur demi investasi. Ingatlah ALLAH SWT berfirman  dan perhatikanlah bagaimana kesudahan orang yang berbuat zholim .  Al Qoshosh  40",False,34,True
@DjogdjaKembali @Nicho_Silalahi @jokowi Anj*** selalu menjilat kaki tuannya dan akan menggonggong kencang jika ada yg berusaha mengusik majikannya. Masyarakat rempang adalah saudara kami hanya anj*** yg tidak punya saudara.,,id,@DjogdjaKembali @Nicho_Silalahi @jokowi Anj    selalu menjilat kaki tuannya dan akan menggonggong kencang jika ada yg berusaha mengusik majikannya. Masyarakat rempang adalah saudara kami hanya anj    yg tidak punya saudara.,False,28,True
pendekatan secara humanis oleh bapak bahlil pada warga rempang sungguh sangat bagus. semoga rencana ini bisa berjalan dengan lancar.  Bahlil Kawal Investasi #HIPMIRempang https://t.co/O8ILtmF9Z5,,id,pendekatan secara humanis oleh bapak bahlil pada warga rempang sungguh sangat bagus. semoga rencana ini bisa berjalan dengan lancar.  Bahlil Kawal Investasi #HIPMIRempang https   t.co O8ILtmF9Z5,False,25,True
"@gm_gm Sudahlah om, kami org kecil biasa dilecehkan! Bukan hanya perkara policik kekuasaan macam ini saja.  Sejak Omnimbuslaw disahkan, UU Minerba, diskon hukuman maling (koruptor), pembunuh dll. Rempang, dsb. 😊",,id,"@gm_gm Sudahlah om, kami org kecil biasa dilecehkan! Bukan hanya perkara policik kekuasaan macam ini saja.  Sejak Omnimbuslaw disahkan, UU Minerba, diskon hukuman maling  koruptor , pembunuh dll. Rempang, dsb.",False,28,True
@AndiSinulingga sampai detik ini wan imigran belum pernah bilang.. 1. he ntikan pnggusuran rempang 2. Hentikan ikn 3 . hentikan kereta cepat. padahal slogannya perubhan.. para cecunguknya ngaku paling melawan. tapi pujaannya mingkem.. 🤭,,id,@AndiSinulingga sampai detik ini wan imigran belum pernah bilang.. 1. he ntikan pnggusuran rempang 2. Hentikan ikn 3 . hentikan kereta cepat. padahal slogannya perubhan.. para cecunguknya ngaku paling melawan. tapi pujaannya mingkem..,False,29,True
